2017/02/17,1542.84,1546.78,1537.73,1544.54
2017/02/16,1554.17,1555.78,1542.75,1551.07
2017/02/15,1554.05,1557.96,1552.87,1553.69
2017/02/14,1559.22,1559.22,1538.63,1539.12
2017/02/13,1558.72,1558.72,1551.02,1554.20
2017/02/10,1535.75,1547.59,1533.46,1546.56
2017/02/09,1518.19,1520.48,1511.21,1513.55
2017/02/08,1518.93,1524.38,1514.46,1524.15
2017/02/07,1510.48,1521.23,1509.20,1516.15
2017/02/06,1528.89,1530.16,1515.34,1520.42
2017/02/03,1515.83,1523.61,1509.47,1514.99
2017/02/02,1530.08,1530.72,1507.08,1510.41
2017/02/01,1511.26,1528.59,1508.21,1527.77
2017/01/31,1526.06,1533.04,1520.95,1521.67
2017/01/30,1542.62,1543.99,1535.97,1543.77
2017/01/27,1551.58,1553.28,1545.45,1549.25
2017/01/26,1536.60,1546.08,1535.25,1545.01
2017/01/25,1526.59,1528.93,1516.90,1521.58
2017/01/24,1508.38,1513.99,1504.31,1506.33
2017/01/23,1519.27,1523.36,1512.68,1514.63
2017/01/20,1527.40,1537.59,1525.52,1533.46
2017/01/19,1528.84,1533.98,1521.01,1528.15
2017/01/18,1503.14,1516.39,1495.03,1513.86
2017/01/17,1525.87,1525.87,1509.01,1509.10
2017/01/16,1540.64,1543.72,1527.37,1530.64
2017/01/13,1534.18,1545.64,1533.20,1544.89
2017/01/12,1544.63,1546.26,1528.50,1535.41
2017/01/11,1548.18,1552.28,1545.55,1550.40
2017/01/10,1550.67,1557.67,1540.09,1542.31
2017/01/06,1541.66,1554.78,1541.36,1553.32
2017/01/05,1558.06,1558.45,1550.64,1555.68
2017/01/04,1533.04,1554.79,1532.56,1554.48
2016/12/30,1509.56,1521.79,1508.01,1518.61
2016/12/29,1529.33,1529.33,1513.25,1518.39
2016/12/28,1536.47,1540.51,1533.29,1536.80
2016/12/27,1534.37,1544.83,1534.04,1536.22
2016/12/26,1540.98,1541.96,1537.76,1538.14
2016/12/22,1542.31,1543.82,1535.82,1543.82
2016/12/21,1555.31,1558.75,1541.60,1544.94
2016/12/20,1546.47,1553.26,1544.24,1552.36
2016/12/19,1546.09,1549.68,1542.58,1549.06
2016/12/16,1553.46,1555.04,1546.74,1550.67
2016/12/15,1543.37,1553.59,1536.91,1542.72
2016/12/14,1541.28,1542.29,1535.85,1538.69
2016/12/13,1525.87,1540.25,1523.00,1540.25
2016/12/12,1537.90,1542.99,1520.23,1531.43
2016/12/09,1512.98,1526.97,1510.98,1525.36
2016/12/08,1505.34,1512.69,1500.25,1512.69
2016/12/07,1484.16,1490.76,1481.18,1490.62
2016/12/06,1481.35,1483.43,1472.75,1477.20
2016/12/05,1470.42,1472.34,1462.07,1466.96
2016/12/02,1480.24,1484.52,1471.34,1477.98
2016/12/01,1486.08,1498.74,1478.75,1483.27
2016/11/30,1471.81,1473.02,1466.07,1469.43
2016/11/29,1462.38,1469.59,1462.24,1468.57
2016/11/28,1457.89,1471.19,1456.76,1469.58
2016/11/25,1463.92,1472.63,1456.34,1464.53
2016/11/24,1461.66,1463.47,1458.13,1459.96
2016/11/22,1441.76,1448.45,1439.79,1447.50
2016/11/21,1435.49,1444.18,1433.06,1442.93
2016/11/18,1435.31,1435.90,1428.31,1428.46
2016/11/17,1413.59,1423.08,1412.71,1423.08
2016/11/16,1416.82,1422.63,1414.84,1421.65
2016/11/15,1403.09,1406.05,1394.83,1402.98
2016/11/14,1386.96,1401.71,1385.97,1400.00
2016/11/11,1387.48,1398.99,1373.35,1378.28
2016/11/10,1326.85,1379.39,1326.50,1376.35
2016/11/09,1372.34,1382.03,1287.39,1301.16
2016/11/08,1367.57,1369.04,1360.10,1363.49
2016/11/07,1363.89,1367.28,1356.05,1362.80
2016/11/04,1353.80,1355.49,1337.62,1347.04
2016/11/02,1376.68,1377.61,1363.02,1368.44
2016/11/01,1391.97,1394.92,1384.45,1393.19
2016/10/31,1387.32,1393.44,1385.20,1393.02
2016/10/28,1389.80,1392.75,1386.77,1392.41
2016/10/27,1381.10,1387.85,1377.65,1382.01
2016/10/26,1375.49,1382.79,1372.77,1382.70
2016/10/25,1372.45,1378.96,1372.00,1377.32
2016/10/24,1366.62,1368.70,1361.51,1367.61
2016/10/21,1372.64,1373.18,1362.95,1365.29
2016/10/20,1356.27,1370.80,1355.44,1370.80
2016/10/19,1355.60,1359.01,1353.33,1357.20
2016/10/18,1350.06,1356.65,1347.47,1356.57
2016/10/17,1346.24,1354.93,1344.46,1352.56
2016/10/14,1341.14,1348.14,1337.92,1347.19
2016/10/13,1348.21,1353.97,1337.15,1342.31
2016/10/12,1342.52,1352.28,1342.19,1342.35
2016/10/11,1353.90,1362.33,1353.29,1356.35
2016/10/07,1352.90,1354.01,1345.80,1350.61
2016/10/06,1355.44,1360.20,1353.02,1353.93
2016/10/05,1345.24,1349.81,1340.62,1347.81
2016/10/04,1334.10,1341.05,1332.63,1340.21
2016/10/03,1332.14,1338.34,1329.06,1330.72
2016/09/30,1323.23,1328.65,1315.86,1322.78
2016/09/29,1340.62,1347.93,1337.81,1343.25
2016/09/28,1333.77,1337.03,1324.40,1330.77
2016/09/27,1321.37,1349.22,1313.77,1349.22
2016/09/26,1347.14,1347.45,1333.65,1335.84
2016/09/23,1347.85,1351.08,1341.53,1349.56
2016/09/21,1316.64,1353.52,1309.51,1352.67
2016/09/20,1305.17,1323.98,1304.75,1316.97
2016/09/16,1304.75,1313.24,1302.01,1311.50
2016/09/15,1306.54,1307.41,1296.39,1301.11
2016/09/14,1314.43,1320.85,1312.86,1314.74
2016/09/13,1328.32,1330.46,1317.74,1322.99
2016/09/12,1325.33,1329.67,1316.68,1323.10
2016/09/09,1345.45,1349.57,1340.64,1343.86
2016/09/08,1346.33,1348.29,1337.36,1345.95
2016/09/07,1340.33,1350.38,1339.17,1349.53
2016/09/06,1344.87,1353.70,1343.87,1352.58
2016/09/05,1357.01,1357.41,1342.68,1343.85
2016/09/02,1335.55,1341.51,1334.56,1340.76
2016/09/01,1330.77,1338.52,1327.88,1337.38
2016/08/31,1323.89,1331.00,1322.68,1329.54
2016/08/30,1310.09,1315.46,1308.39,1312.81
2016/08/29,1309.17,1316.39,1307.88,1313.24
2016/08/26,1299.32,1299.32,1287.90,1287.90
2016/08/25,1306.43,1307.60,1301.79,1304.27
2016/08/24,1305.35,1310.57,1302.60,1306.71
2016/08/23,1299.72,1307.61,1292.85,1297.56
2016/08/22,1300.35,1304.84,1296.25,1303.68
2016/08/19,1296.26,1300.03,1288.60,1295.67
2016/08/18,1302.29,1306.37,1290.74,1290.79
2016/08/17,1297.40,1312.87,1297.14,1311.13
2016/08/16,1318.52,1319.09,1298.47,1298.47
2016/08/15,1319.07,1322.99,1315.92,1316.63
2016/08/12,1325.32,1325.57,1318.69,1323.22
2016/08/10,1311.98,1318.99,1308.40,1314.83
2016/08/09,1305.27,1317.87,1304.79,1317.49
2016/08/08,1295.61,1305.53,1294.23,1305.53
2016/08/05,1285.20,1289.64,1278.12,1279.90
2016/08/04,1276.69,1284.66,1262.86,1282.99
2016/08/03,1282.43,1284.27,1269.77,1271.98
2016/08/02,1308.74,1312.94,1300.20,1300.20
2016/08/01,1308.30,1325.24,1299.07,1321.83
2016/07/29,1303.69,1323.99,1288.88,1322.74
2016/07/28,1313.76,1316.37,1303.73,1307.00
2016/07/27,1316.53,1331.29,1313.72,1321.67
2016/07/26,1316.98,1317.34,1302.63,1306.94
2016/07/25,1330.59,1339.06,1324.12,1325.36
2016/07/22,1322.10,1330.90,1321.27,1327.51
2016/07/21,1344.40,1347.24,1332.74,1339.39
2016/07/20,1325.92,1331.32,1319.07,1330.75
2016/07/19,1326.06,1331.39,1316.38,1331.39
2016/07/15,1315.43,1325.64,1310.26,1317.10
2016/07/14,1301.13,1312.43,1299.53,1311.16
2016/07/13,1305.84,1314.91,1297.28,1300.26
2016/07/12,1276.12,1297.49,1275.16,1285.73
2016/07/11,1231.26,1263.71,1231.07,1255.79
2016/07/08,1228.97,1234.14,1209.88,1209.88
2016/07/07,1230.78,1238.49,1222.70,1226.09
2016/07/06,1237.33,1238.09,1218.14,1234.20
2016/07/05,1256.87,1259.07,1249.56,1256.64
2016/07/04,1248.50,1263.50,1246.75,1261.97
2016/07/01,1254.87,1260.54,1248.49,1254.44
2016/06/30,1262.42,1264.40,1245.82,1245.82
2016/06/29,1241.27,1251.92,1232.41,1247.69
2016/06/28,1208.57,1233.65,1198.57,1224.62
2016/06/27,1216.70,1227.16,1212.24,1225.76
2016/06/24,1307.84,1309.08,1192.80,1204.48
2016/06/23,1285.72,1300.65,1282.06,1298.71
2016/06/22,1289.87,1291.42,1277.96,1284.61
2016/06/21,1269.96,1296.67,1262.97,1293.90
2016/06/20,1269.81,1283.93,1268.65,1279.19
2016/06/17,1256.85,1264.11,1248.66,1250.83
2016/06/16,1273.29,1275.92,1238.37,1241.56
2016/06/15,1267.58,1284.86,1263.89,1277.11
2016/06/14,1279.46,1288.24,1264.65,1271.93
2016/06/13,1307.97,1308.57,1284.54,1284.54
2016/06/10,1335.81,1335.93,1321.90,1330.72
2016/06/09,1343.96,1347.32,1332.19,1337.41
2016/06/08,1344.07,1350.97,1332.61,1350.97
2016/06/07,1336.29,1342.47,1330.29,1340.77
2016/06/06,1317.33,1332.51,1311.96,1332.43
2016/06/03,1333.42,1341.81,1330.29,1337.23
2016/06/02,1351.75,1351.75,1329.53,1331.81
2016/06/01,1369.96,1374.37,1358.05,1362.07
2016/05/31,1362.63,1380.88,1359.87,1379.80
2016/05/30,1359.48,1366.53,1353.37,1366.01
2016/05/27,1347.68,1352.39,1344.17,1349.93
2016/05/26,1355.73,1357.47,1340.74,1342.87
2016/05/25,1345.43,1348.78,1341.97,1342.88
2016/05/24,1334.11,1334.19,1324.49,1326.50
2016/05/23,1337.55,1339.44,1319.62,1338.68
2016/05/20,1331.97,1345.25,1329.84,1343.40
2016/05/19,1349.30,1352.57,1332.09,1336.56
2016/05/18,1333.59,1349.27,1327.33,1338.38
2016/05/17,1330.52,1335.98,1324.81,1335.85
2016/05/16,1318.15,1333.82,1317.14,1321.65
2016/05/13,1343.48,1343.48,1319.39,1320.19
2016/05/12,1321.80,1338.47,1316.92,1337.27
2016/05/11,1347.95,1353.03,1330.98,1334.30
2016/05/10,1310.92,1337.15,1307.31,1334.90
2016/05/09,1308.11,1313.25,1302.90,1306.66
2016/05/06,1305.40,1309.30,1289.01,1298.32
2016/05/02,1316.57,1316.61,1289.49,1299.96
2016/04/28,1396.65,1404.78,1339.28,1340.55
2016/04/27,1391.68,1395.58,1379.68,1384.30
2016/04/26,1394.51,1397.80,1379.51,1391.69
2016/04/25,1412.80,1412.98,1398.00,1401.83
2016/04/22,1380.92,1407.99,1379.46,1407.50
2016/04/21,1386.76,1394.22,1381.25,1393.68
2016/04/20,1375.11,1380.49,1363.38,1365.78
2016/04/19,1345.02,1365.90,1343.65,1363.03
2016/04/18,1334.49,1335.26,1313.35,1320.15
2016/04/15,1353.48,1368.22,1353.48,1361.40
2016/04/14,1352.03,1371.35,1349.96,1371.35
2016/04/13,1316.03,1334.90,1314.17,1332.44
2016/04/12,1278.26,1302.62,1277.25,1299.35
2016/04/11,1281.64,1282.67,1263.25,1279.79
2016/04/08,1255.07,1303.13,1250.77,1287.69
2016/04/07,1267.33,1281.37,1261.36,1272.64
2016/04/06,1266.19,1274.56,1256.31,1267.75
2016/04/05,1295.21,1298.04,1266.77,1268.37
2016/04/04,1296.78,1313.96,1292.59,1302.71
2016/04/01,1343.24,1343.24,1298.48,1301.40
2016/03/31,1363.12,1367.88,1346.83,1347.20
2016/03/30,1373.18,1374.84,1356.09,1356.29
2016/03/29,1367.86,1380.41,1367.86,1377.60
2016/03/28,1375.16,1381.85,1364.80,1381.85
2016/03/25,1357.37,1368.22,1352.78,1366.05
2016/03/24,1360.07,1365.04,1348.88,1354.61
2016/03/23,1371.29,1378.25,1361.86,1364.20
2016/03/22,1359.99,1374.97,1354.57,1369.93
2016/03/18,1354.55,1359.83,1335.34,1345.05
2016/03/17,1369.38,1380.98,1348.60,1358.97
2016/03/16,1361.83,1373.31,1360.05,1360.50
2016/03/15,1377.54,1383.43,1365.87,1372.08
2016/03/14,1375.61,1384.35,1371.96,1379.95
2016/03/11,1334.71,1364.50,1331.63,1359.32
2016/03/10,1344.95,1355.09,1337.03,1352.17
2016/03/09,1334.89,1338.15,1322.14,1332.33
2016/03/08,1357.78,1361.54,1330.58,1347.72
2016/03/07,1373.78,1373.85,1360.86,1361.90
2016/03/04,1366.73,1376.25,1360.89,1375.35
2016/03/03,1348.32,1370.00,1348.01,1369.05
2016/03/02,1325.53,1354.67,1325.06,1349.61
2016/03/01,1295.16,1304.70,1284.50,1300.83
2016/02/29,1325.63,1333.11,1297.85,1297.85
2016/02/26,1320.14,1330.23,1310.64,1311.27
2016/02/25,1289.64,1313.12,1289.52,1307.54
2016/02/24,1274.37,1292.36,1266.69,1284.53
2016/02/23,1309.01,1316.05,1289.22,1291.17
2016/02/22,1281.74,1304.94,1278.61,1300.00
2016/02/19,1298.83,1299.63,1281.28,1291.82
2016/02/18,1307.06,1322.28,1305.12,1311.20
2016/02/17,1294.34,1311.15,1265.48,1282.40
2016/02/16,1281.48,1321.21,1276.72,1297.01
2016/02/15,1220.14,1303.40,1219.78,1292.23
2016/02/12,1240.92,1242.59,1193.85,1196.28
2016/02/10,1305.87,1309.22,1246.57,1264.96
2016/02/09,1352.89,1352.94,1299.53,1304.33
2016/02/08,1351.69,1388.73,1345.91,1380.41
2016/02/05,1368.61,1373.78,1352.92,1368.97
2016/02/04,1392.43,1403.86,1382.22,1388.81
2016/02/03,1428.28,1429.32,1396.65,1406.27
2016/02/02,1449.01,1461.88,1445.58,1452.04
2016/02/01,1448.04,1463.79,1445.81,1462.67
2016/01/29,1400.73,1435.31,1370.15,1432.07
2016/01/28,1392.93,1406.26,1385.86,1392.10
2016/01/27,1383.41,1403.46,1382.89,1400.70
2016/01/26,1372.57,1373.11,1357.54,1360.23
2016/01/25,1393.87,1398.74,1376.67,1392.63
2016/01/22,1327.93,1375.95,1327.84,1374.19
2016/01/21,1339.72,1359.74,1301.49,1301.49
2016/01/20,1386.16,1386.54,1337.26,1338.97
2016/01/19,1382.45,1395.18,1374.91,1390.41
2016/01/18,1376.24,1393.44,1363.91,1387.93
2016/01/15,1427.65,1433.63,1394.66,1402.45
2016/01/14,1415.05,1416.26,1382.37,1406.55
2016/01/13,1422.17,1443.01,1420.21,1442.09
2016/01/12,1429.52,1436.08,1401.95,1401.95
2016/01/08,1442.85,1472.64,1441.05,1447.32
2016/01/07,1483.90,1489.63,1456.61,1457.94
2016/01/06,1508.78,1514.48,1478.78,1488.84
2016/01/05,1504.69,1516.55,1498.21,1504.71
2016/01/04,1532.53,1544.73,1506.27,1509.67
2015/12/30,1550.28,1554.45,1546.32,1547.30
2015/12/29,1527.59,1545.12,1521.08,1543.39
2015/12/28,1521.60,1532.76,1518.79,1529.22
2015/12/25,1523.87,1525.96,1513.44,1516.19
2015/12/24,1546.56,1547.13,1522.94,1523.62
2015/12/22,1533.32,1538.05,1526.21,1533.60
2015/12/21,1526.42,1537.34,1512.00,1531.28
2015/12/18,1562.77,1596.36,1537.10,1537.10
2015/12/17,1565.95,1576.91,1562.45,1564.71
2015/12/16,1525.75,1542.99,1525.29,1540.72
2015/12/15,1527.59,1530.37,1502.55,1502.55
2015/12/14,1521.51,1529.33,1504.72,1527.88
2015/12/11,1533.79,1553.67,1533.79,1549.51
2015/12/10,1539.96,1547.10,1537.97,1540.35
2015/12/09,1560.86,1569.40,1553.59,1555.58
2015/12/08,1587.03,1590.32,1567.64,1568.73
2015/12/07,1588.76,1594.56,1584.51,1585.21
2015/12/04,1576.63,1579.95,1569.06,1574.02
2015/12/03,1600.36,1605.38,1596.31,1602.94
2015/12/02,1600.88,1607.27,1600.27,1602.26
2015/12/01,1585.52,1601.95,1584.00,1601.95
2015/11/30,1593.00,1593.91,1578.91,1580.25
2015/11/27,1604.70,1605.21,1591.43,1594.45
2015/11/26,1600.34,1607.69,1599.89,1602.32
2015/11/25,1599.98,1600.67,1590.21,1594.67
2015/11/24,1601.35,1608.13,1597.91,1605.94
2015/11/20,1594.99,1603.18,1590.09,1603.18
2015/11/19,1601.76,1609.76,1594.07,1600.38
2015/11/18,1595.09,1599.20,1585.79,1586.53
2015/11/17,1590.91,1592.61,1586.11,1586.11
2015/11/16,1559.34,1576.47,1557.75,1571.53
2015/11/13,1577.03,1586.22,1570.88,1585.83
2015/11/12,1591.27,1597.20,1587.29,1593.57
2015/11/11,1584.16,1598.90,1583.76,1595.32
2015/11/10,1575.72,1590.23,1575.72,1589.48
2015/11/09,1575.83,1594.01,1574.50,1590.97
2015/11/06,1561.66,1566.10,1556.34,1563.59
2015/11/05,1546.97,1559.82,1545.63,1555.10
2015/11/04,1547.53,1556.78,1540.43,1540.43
2015/11/02,1539.44,1539.72,1523.34,1526.97
2015/10/30,1547.22,1569.00,1538.11,1558.20
2015/10/29,1558.09,1558.72,1537.36,1547.11
2015/10/28,1545.20,1550.69,1539.97,1547.19
2015/10/27,1558.54,1559.58,1542.50,1543.11
2015/10/26,1566.61,1570.06,1558.32,1558.99
2015/10/23,1545.32,1553.69,1544.14,1547.84
2015/10/22,1516.66,1529.17,1514.72,1518.22
2015/10/21,1497.23,1529.30,1496.76,1526.81
2015/10/20,1503.64,1503.71,1495.01,1499.28
2015/10/19,1505.16,1507.44,1489.11,1494.75
2015/10/16,1504.29,1514.96,1501.81,1505.84
2015/10/15,1465.72,1494.16,1462.74,1490.72
2015/10/14,1489.45,1491.53,1467.45,1470.83
2015/10/13,1506.99,1512.23,1499.67,1503.13
2015/10/09,1494.36,1515.13,1491.14,1515.13
2015/10/08,1491.57,1499.64,1479.48,1481.40
2015/10/07,1478.26,1496.76,1471.56,1493.17
2015/10/06,1486.55,1491.64,1472.43,1475.84
2015/10/05,1461.02,1469.94,1453.84,1463.92
2015/10/02,1430.99,1446.61,1427.17,1444.92
2015/10/01,1422.36,1450.44,1414.20,1442.74
2015/09/30,1396.92,1418.91,1396.25,1411.16
2015/09/29,1414.47,1414.47,1371.44,1375.52
2015/09/28,1447.16,1454.27,1431.11,1438.67
2015/09/25,1431.06,1453.92,1423.13,1453.81
2015/09/24,1443.21,1449.05,1426.97,1426.97
2015/09/18,1480.60,1480.70,1459.02,1462.38
2015/09/17,1485.56,1494.53,1479.01,1491.91
2015/09/16,1479.65,1482.26,1466.60,1472.60
2015/09/15,1471.04,1490.35,1462.13,1462.24
2015/09/14,1486.20,1487.28,1459.90,1462.41
2015/09/11,1467.06,1488.11,1465.00,1480.23
2015/09/10,1478.54,1481.77,1454.19,1479.52
2015/09/09,1445.51,1507.37,1445.00,1507.37
2015/09/08,1447.47,1450.97,1415.28,1416.71
2015/09/07,1432.23,1454.92,1416.99,1445.65
2015/09/04,1484.84,1485.47,1429.26,1444.53
2015/09/03,1486.14,1499.10,1474.75,1474.98
2015/09/02,1452.99,1495.74,1446.70,1465.99
2015/09/01,1526.67,1528.57,1478.11,1478.11
2015/08/31,1541.85,1544.98,1525.09,1537.05
2015/08/28,1529.82,1555.85,1529.23,1549.80
2015/08/27,1505.42,1523.55,1496.81,1500.41
2015/08/26,1442.55,1485.77,1435.09,1478.97
2015/08/25,1450.98,1509.62,1410.94,1432.65
2015/08/24,1542.25,1545.04,1480.87,1480.87
2015/08/21,1594.69,1596.69,1573.01,1573.01
2015/08/20,1642.27,1643.36,1623.84,1623.88
2015/08/19,1665.15,1670.14,1648.48,1648.48
2015/08/18,1674.52,1678.10,1671.36,1672.22
2015/08/17,1670.86,1677.56,1666.85,1672.87
2015/08/14,1664.53,1672.26,1661.99,1664.46
2015/08/13,1659.26,1670.19,1651.28,1667.95
2015/08/12,1680.32,1685.77,1655.46,1665.75
2015/08/11,1700.46,1702.83,1676.98,1687.60
